TMDb-MovieId,IMDb-MovieId,Movie-Title,Original-Language,Popularity,Release-Date,Runtime,Production-Companies,Production-Countries,Budget,Revenue,Genre,Writer,Director,Actor,Rating
291871,tt2992000,Yosemite,en,2.198,2016-01-01,80,"Elysium Bandini Studios,Rabbit Bandini Productions",United States of America,0,0,Drama,"Gabrielle Demeestere,James Franco",Gabrielle Demeestere,"James Franco,Everett Meckler,Alec Mansky",4.7
324325,tt2980626,Twinsters,en,6.19,2015-07-17,90,Small Package Films,"South Korea,United Kingdom,United States of America,France",0,0,"Documentary,Biography",Samantha Futerman,"Samantha Futerman,Ryan Miyamoto","Skylar Astin,Anaïs Bordier,Jacques Bordier",7.5
300153,tt2948840,Life,en,6.876,2015-07-24,112,"See-Saw Films,Barry Films,First Generation Films,Film4 Productions","Australia,Canada,Germany,United Kingdom,United States of America",12000000,0,"Biography,Drama",Luke Davies,Anton Corbijn,"Robert Pattinson,Dane DeHaan,Peter Lucas",6.0
342896,tt2949196,I-Lived,en,3.213,2015-07-03,97,"Ministry of Content,Bleiberg Entertainment",United States of America,0,0,"Horror,Mystery,Thriller","Franck Khalfoun,Brian Breiter",Franck Khalfoun,"Jeremiah Watkins,Sarah Power,Christopher Mena",4.5
300666,tt2950052,Bravetown,en,7.317,2015-05-08,112,"Strings of Films,2 Wolves Films",United States of America,0,0,"Drama,Music",Oscar Orlando Torres,Daniel Duran,"Josh Duhamel,Maria Bello,Laura Dern",6.1
353686,tt2954474,Visions,en,8.642,2015-08-28,80,"Chapter One Films,Blumhouse Productions",United States of America,0,0,"Horror,Mystery","Lucas Sussman,L.D. Goffigan",Kevin Greutert,"Isla Fisher,Anson Mount,Gillian Jacobs",5.3
338080,tt2958390,The Watchmaker's Apprentice,en,1.694,2015-06-01,67,RJMB/Dam Productions,United Kingdom,0,0,"Documentary,Biography,History","Alistair Audsley,Christy DeHaven,Zoe Guilford",David Armstrong,"Howard Caine,Michael Clerizo,George Daniels",7.3
268920,tt2967224,Hot Pursuit,en,10.476,2015-05-08,87,"New Line Cinema,Pacific Standard,Metro-Goldwyn-Mayer,Warner Bros. Pictures",United States of America,35000000,51680201,"Action,Comedy,Crime","David Feeney,John Quaintance",Anne Fletcher,"Reese Witherspoon,Sofía Vergara,Matthew Del Negro",5.1
325712,tt2974050,Cool Cat Saves the Kids,en,5.467,2015-02-01,75,Cool Cat Productions,"Mexico,United States of America",50000,0,"Comedy,Crime,Family",Derek Savage,Derek Savage,"Vivica A. Fox,Erik Estrada,Derek Savage",3.6
258509,tt2974918,Alvin and the Chipmunks: The Road Chip,en,29.736,2015-12-17,92,"TSG Entertainment,Fox 2000 Pictures,Regency Enterprises,Bagdasarian Productions,Sunswept Entertainment",United States of America,90000000,233755553,"Animation,Adventure,Comedy","Ross Bagdasarian,Janice Karman,Randi Mayem Singer",Walt Becker,"Jason Lee,Justin Long,Matthew Gray Gubler",4.9
338913,tt2978576,Bill,en,5.689,2015-03-27,94,"Punk Cinema,BBC Film,Cowboy Films",United Kingdom,0,968534,"Comedy,Family,History","Laurence Rickard,Ben Willbond",Richard Bracewell,"Mathew Baynton,Simon Farnaby,Martha Howe-Douglas",6.5
254470,tt2848292,Pitch Perfect 2,en,33.726,2015-05-07,115,"Brownstone Productions,Gold Circle Films,Universal Pictures",United States of America,29000000,287506194,"Comedy,Music","Kay Cannon,Mickey Rapkin",Elizabeth Banks,"Anna Kendrick,Rebel Wilson,Hailee Steinfeld",6.4
332839,tt2689958,Big Sky,en,6.505,2015-08-14,95,"Papagjika Salloway Productions,Manis Film,Entertainment One,AKA Pictures,Voltage Pictures,The Archive,PSC,Killer Films",United States of America,7000000,0,"Drama,Thriller",Evan M. Wiener,Jorge Michel Grau,"Bella Thorne,Kyra Sedgwick,Frank Grillo",4.4
249070,tt2679042,Hitman: Agent 47,en,45.434,2015-08-20,96,"Daybreak Productions,Prime Universe Productions,Giant Pictures,TSG Entertainment,Dayday Films,Ingenious Media,Fox International Productions,Deutscher Filmförderfonds,20th Century Fox,Medienboard Berlin-Brandenburg","Indonesia,Germany,United States of America",35000000,81967450,"Action,Crime,Thriller","Skip Woods,Michael Finch,Morten Iversen",Aleksander Bach,"Rupert Friend,Hannah Ware,Zachary Quinto",5.7
362478,tt2654572,The Preppie Connection,en,5.469,2016-03-18,95,Coalitions Films,United States of America,0,0,"Crime,Drama","Joseph Castelo,Ashley Rudden",Joseph Castelo,"Thomas Mann,Lucy Fry,Logan Huffman",6.1
306966,tt2638662,Summer Camp,en,7.468,2016-03-18,81,"Filmax Group,Castelao Pictures,Somnium Films","Spain,United States of America",0,0,Horror,"Alberto Marini,Danielle Schleif",Alberto Marini,"Diego Boneta,Jocelin Donahue,Maiara Walsh",5.1
243938,tt2637294,Hot Tub Time Machine 2,en,13.247,2015-02-20,93,"United Artists,Paramount,Metro-Goldwyn-Mayer",United States of America,36000000,64780213,"Comedy,Mystery,Sci-Fi","Josh Heald,John Karnay",Steve Pink,"Rob Corddry,Craig Robinson,Clark Duke",5.0
214756,tt2637276,Ted 2,en,91.958,2015-06-25,115,"Smart Entertainment,Universal Pictures,Fuzzy Door Productions,Bluegrass Films,MRC",United States of America,68000000,215863606,Comedy,"Seth MacFarlane,Alec Sulkin,Wellesley Wild",Seth MacFarlane,"Mark Wahlberg,Seth MacFarlane,Amanda Seyfried",6.3
340213,tt2630992,Darkest Day,en,3.23,2015-05-15,90,Brighthelm Films,United Kingdom,0,0,"Action,Adventure,Horror","Will Martin,Dan Rickard",Dan Rickard,"Dan Rickard,Chris Wandell,Samantha Bolter",3.5
334538,tt2625810,Into the Forest,en,7.438,2016-06-03,101,"Rhombus Media,Bron Studios",Canada,0,9995,"Drama,Thriller","Patricia Rozema,Jean Hegland",Patricia Rozema,"Elliot Page,Evan Rachel Wood,Max Minghella",5.8
302323,tt2608324,Manhattan Romance,en,2.407,2015-10-02,94,Beacon Films Inc.,United States of America,0,0,"Comedy,Drama,Romance",Tom O&apos;Brien,Tom O&apos;Brien,"Arnold C. Baker II,Jessie Barr,Tommy Burke",5.6
283596,tt2552394,The Legend of Barney Thomson,en,8.08,2015-07-24,96,"Sigma Films Ltd.,Trinity Works Entertainment,Latitude Media","United Kingdom,Canada",0,0,"Comedy,Crime","Douglas Lindsay,Richard Cowan,Colin McLaren",Robert Carlyle,"Robert Carlyle,Emma Thompson,Ray Winstone",6.2
201085,tt2554274,Crimson Peak,en,16.081,2015-10-13,119,"Double Dare You Productions,Legendary Pictures,Universal Pictures",United States of America,55000000,74679822,"Drama,Horror,Mystery","Guillermo del Toro,Matthew Robbins",Guillermo del Toro,"Mia Wasikowska,Jessica Chastain,Tom Hiddleston",6.5
365491,tt2555652,Forever,en,1.988,2015-10-27,94,Foreverland Productions,United States of America,0,0,Drama,"Gill Dennis,Tatia Pilieva",Tatia Pilieva,"Deborah Ann Woll,Luke Grimes,John Diehl",5.4
268238,tt2555736,The Second Best Exotic Marigold Hotel,en,10.122,2015-02-26,122,"Fox Searchlight Pictures,Participant,Blueprint Pictures","United Kingdom,United States of America",10000000,85978266,"Comedy,Drama,Romance","Ol Parker,John Madden",John Madden,"Judi Dench,Maggie Smith,Bill Nighy",6.5
308638,tt2690138,The D Train,en,9.285,2015-05-08,101,"Rip Cord Productions,Ealing Studios,Electric Dynamite,Londinium Films","United Kingdom,United States of America",447524,771317,"Comedy,Drama","Jarrad Paul,Andrew Mogel","Andrew Mogel,Jarrad Paul","Jack Black,James Marsden,Kathryn Hahn",5.1
257091,tt2561572,Get Hard,en,15.539,2015-03-26,100,"Gary Sanchez Productions,Warner Bros. Pictures",United States of America,40000000,111811453,"Comedy,Crime","Jay Martel,Ian Roberts,Etan Cohen",Etan Cohen,"Will Ferrell,Kevin Hart,Alison Brie",6.0
329004,tt2580382,The Survivalist,en,6.891,2015-04-15,104,"BFI,K5 International,Northern Ireland Screen,The Fyzz,Goldcrest",United Kingdom,0,0,"Drama,Sci-Fi,Thriller",Stephen Fingleton,Stephen Fingleton,"Martin McCann,Mia Goth,Olwen Fouéré",6.4
308369,tt2582496,Me and Earl and the Dying Girl,en,10.635,2015-06-12,105,"Indian Paintbrush,Fox Searchlight Pictures,Rhode Island Ave. Productions",United States of America,0,0,"Comedy,Drama,Romance",Jesse Andrews,Alfonso Gomez-Rejon,"Thomas Mann,RJ Cyler,Olivia Cooke",7.7
254172,tt2582502,Fathers and Daughters,en,11.572,2015-10-01,116,"Andrea Leone Films,Fear of God Films,Busted Shark Productions","Italy,United States of America",2240000,0,Drama,Brad Desch,Gabriele Muccino,"Russell Crowe,Amanda Seyfried,Aaron Paul",7.0
310001,tt2566644,Seoul Searching,en,5.072,2015-01-30,105,Bowery Hills Entertainment,"China,South Korea,United States of America",0,0,"Comedy,Drama,Music",Benson Lee,Benson Lee,"In-pyo Cha,Justin Chon,Jessika Van",6.9
214256,tt2710826,AfterDeath,en,4.293,2015-10-19,88,"Acheron Films,Vituhmin Productions",United Kingdom,0,0,"Horror,Mystery,Thriller",Andrew Ellard,"Gez Medinger,Robin Schmidt","Miranda Raison,Sam Keeley,Elarica Johnson",4.0
350362,tt2846938,Me and My Mates vs. The Zombie Apocalypse,en,2.246,2015-08-03,90,"Silversun Pictures,Sanguineti Media,ScreenACT",Australia,0,0,"Comedy,Horror",Declan Shrubb,Declan Shrubb,"Jim Jefferies,Adele Vuko,Jackie Murray",4.7
356325,tt2831414,Everything Is Copy,en,2.854,2015-09-29,89,HBO Documentary Films,United States of America,0,0,"Documentary,Biography",Jacob Bernstein,"Jacob Bernstein,Nick Hooker","Tom Hanks,Steven Spielberg,Amy Adams",7.4
168259,tt2820852,Furious 7,en,87.986,2015-04-01,137,"Original Film,One Race,Universal Pictures",United States of America,190000000,1515047671,"Action,Crime,Thriller","Chris Morgan,Gary Scott Thompson",James Wan,"Vin Diesel,Paul Walker,Dwayne Johnson",7.1
330982,tt2815902,The Childhood of a Leader,en,6.395,2016-07-22,115,"Hepp Film,Bow + Arrow Entertainment,Filmteam,Bron Capital Partners","Belgium,Canada,France,Hungary,United Kingdom,United States of America",3000000,0,Drama,"Mona Fastvold,Jean-Paul Sartre,Brady Corbet",Brady Corbet,"Bérénice Bejo,Liam Cunningham,Stacy Martin",6.1
276839,tt2802136,Home Sweet Hell,en,10.159,2015-03-13,98,"Passcode Entertainment,Darko Entertainment,Donnybrook4 Productions,Stage 6 Films",United States of America,3000000,0,"Comedy,Crime,Thriller","Carlo Allen,Ted Elrick,Tom Lavagnino",Anthony Burns,"Katherine Heigl,Patrick Wilson,Madison Wolfe",5.5
350563,tt2785464,Angel,en,1.964,2015-07-20,83,Carnaby International,United Kingdom,0,0,Thriller,Ray Burdis,Ray Burdis,"John Hannah,Margo Stilley,Karel Roden",4.4
332704,tt2784936,Backtrack,en,6.796,2015-07-25,90,"Head Gear Films,Screen Australia,Metrol Technology,Bankside Films","Australia,United Kingdom",0,0,"Drama,Fantasy,Horror",Michael Petroni,Michael Petroni,"Adrien Brody,Jenni Baird,Bruce Spence",5.9
335077,tt2784134,Battle For SkyArk,en,4.437,2015-05-18,88,Mr.Monster,United States of America,0,0,"Action,Adventure,Fantasy","Simon Hung,Guy Malim",Simon Hung,"Caon Mortenson,Garrett Coffey,Charlene Tung",2.7
201088,tt2717822,Blackhat,en,25.878,2015-01-13,133,"Universal Pictures,Forward Pass,Legendary Pictures",United States of America,70000000,17752940,"Action,Crime,Thriller",Morgan Davis Foehl,Michael Mann,"Chris Hemsworth,Viola Davis,Tang Wei",5.4
272548,tt2718440,Moonwalkers,en,8.133,2015-03-14,107,"Nexus Factory,Partizan Films,Potemkin Productions",France,0,0,"Action,Comedy","Dean Craig,Antoine Bardou-Jacquet",Antoine Bardou-Jacquet,"Rupert Grint,Ron Perlman,Robert Sheehan",6.1
253412,tt2719848,Everest,en,28.68,2015-09-10,121,"Cross Creek Pictures,Working Title Films,Walden Media,RVK Studios,Universal Pictures,Free State Pictures","Iceland,United States of America,United Kingdom",55000000,203427584,"Action,Adventure,Biography","William Nicholson,Simon Beaufoy",Baltasar Kormákur,"Jason Clarke,Ang Phula Sherpa,Thomas M. Wright",7.1
356334,tt2724532,Gridlocked,en,9.3,2016-06-14,114,"High Star Entertainment,Hackybox Pictures,North Hollywood Films",Canada,0,0,Action,"Allan Ungar,Rob Robol",Allan Ungar,"Dominic Purcell,Cody Hackman,Saul Rubinek",5.8
228205,tt2726560,The Longest Ride,en,24.496,2015-04-09,128,"Fox 2000 Pictures,Temple Hill Entertainment",United States of America,34000000,63013281,"Comedy,Drama,Romance","Nicholas Sparks,Craig Bolotin",George Tillman Jr.,"Scott Eastwood,Britt Robertson,Alan Alda",7.0
329289,tt2737926,Always Watching: A Marble Hornets Story,en,11.234,2015-04-07,91,"Good Universe,Mosaic Films,Institution Post",United States of America,0,0,Horror,"Ian Shorr,Joseph DeLage,Troy Wagner",James Moran,"Alexandra Breckenridge,Christopher Rodriguez Marquette,Jake McDorman",4.8
389323,tt2749282,Papa Hemingway in Cuba,en,3.58,2015-11-19,109,"Yari Film Group (YFG),Sunstone Film Productions","Canada,United States of America",0,0,"Biography,Drama",Denne Bart Petitclerc,Bob Yari,"Giovanni Ribisi,Joely Richardson,Adrian Sparks",6.3
283445,tt2752772,Sinister 2,en,19.69,2015-08-19,97,"Tank Caterpillar,Blumhouse Productions,Alliance Films,Automatik Entertainment,Entertainment One,IM Global,Steady Aim,Gramercy Pictures","Canada,United Kingdom,United States of America",10000000,53329150,"Horror,Mystery,Thriller","Scott Derrickson,C. Robert Cargill",Ciarán Foy,"James Ransone,Shannyn Sossamon,Robert Daniel Sloan",5.3
279144,tt2753778,"The Death of ""Superman Lives"": What Happened?",en,9.044,2015-05-01,105,Super Skull Ship,United States of America,0,0,"Documentary,Sci-Fi",Jon Schnepp,Jon Schnepp,"Jon Schnepp,Charlie Oliver,Aaron Blossom",7.1
323792,tt2735292,L.A. Slasher,en,5.262,2015-06-12,86,"JJS Films,JWright Productions,Leonid Studios,Pander Bros. Studios,The Idea Factory","United Kingdom,United States of America",0,0,"Comedy,Crime,Drama","Martin Owen,Abigail Wright,Elizabeth Morris",Martin Owen,"Andy Dick,Mischa Barton,Eric Roberts",3.2
339355,tt2547172,Larry Gaye: Renegade Male Flight Attendant,en,5.522,2015-06-05,99,Ascot Elite Home Entertainment,United States of America,0,0,"Comedy,Drama,Fantasy",Mike Sikowitz,Sam Friedlander,"Mark Feuerstein,Jessica Lowndes,Stanley Tucci",4.5
333387,tt3059816,The Wannabe,en,3.647,2015-12-04,90,"Traction Media,Electric Entertainment",United States of America,0,0,"Crime,Drama,Mystery",Nick Sandow,Nick Sandow,"Vincenzo Amato,Patricia Arquette,Nicholas Belleas",5.1
372930,tt5426692,Trevor Noah: Pay Back The Funny,en,0.934,2015-11-01,85,Black Sheep Studios,South Africa,0,0,Comedy,Trevor Noah,David Paul Meyer,Trevor Noah,6.7
264337,tt3233418,Spare Parts,en,7.21,2015-01-16,115,"Televisa,Brookwell-McNamara Entertainment,Circle of Confusion,Pantelion Films,Lionsgate",United States of America,0,0,"Biography,Drama,History","Joshua Davis,Elissa Matsueda",Sean McNamara,"George Lopez,Jamie Lee Curtis,Carlos PenaVega",7.2
355499,tt3231734,Poltergeist Activity,en,3.533,2015-06-26,83,North Bank Entertainment,United Kingdom,0,0,Horror,Andrew Jones,Andrew Jones,"Lee Bane,Natalie Martins,Jared Morgan",2.5
408106,tt3222852,Victor,en,1.793,2016-09-15,105,"GW Films,Spiral Films",United States of America,0,0,"Biography,Crime,Drama","Brandon Dickerson,Thomas Ward",Brandon Dickerson,"Patrick Davis Alarcón,Lisa Vidal,Josh Pence",6.4
318033,tt3215846,Dreamcatcher,en,1.501,2015-03-27,104,"Showtime Documentary Films,Artemis Rising,Impact Partners,Chicken & Egg Pictures,VPRO,Rise Films,Green Acres Films","United States of America,United Kingdom",0,0,"Documentary,Crime,Drama",Lisa Stevens,Kim Longinotto,"Brenda Myers-Powell,T.T.,Keena",7.0
347754,tt3212904,Curve,en,17.633,2015-08-31,86,"Universal Pictures,Blumhouse Productions,Estrella Media,Ombra Films",United States of America,0,0,"Horror,Thriller","Kimberly Lofstrom Johnson,Lee Patterson",Iain Softley,"Julianne Hough,Teddy Sears,Penelope Mitchell",5.4
363805,tt3208802,Bikini Model Academy,en,6.946,2015-09-01,84,New Films International,United States of America,1500000,0,Comedy,Straw Weisman,Straw Weisman,"Gary Busey,Morgan Fairchild,Benjamin Stone",2.3
310121,tt3236120,I'll See You in My Dreams,en,7.443,2015-05-15,92,"Jeff Rice Films,Two Flints,Northern Lights Films",United States of America,0,7449681,"Comedy,Drama,Romance","Brett Haley,Marc Basch",Brett Haley,"Blythe Danner,Martin Starr,Sam Elliott",6.7
223485,tt3205376,Slow West,en,8.964,2015-05-15,84,"DMC Film,Film4 Productions,New Zealand Film Commission,See-Saw Films","New Zealand,United Kingdom",2000000,229094,"Action,Adventure,Drama",John Maclean,John Maclean,"Kodi Smit-McPhee,Caren Pistorius,Aorere Paki",6.9
356486,tt3201722,Lumberjack Man,en,12.999,2015-10-16,105,Madisonian Films,United States of America,0,0,"Action,Comedy,Horror","Josh Bear,Bill Muehl,Matt Entin",Josh Bear,"Michael Madsen,Ciara Flynn,Jarrett King",4.3
374390,tt3201572,Toxic Apocalypse,en,1.263,2015-12-25,87,"Roasted Films,Hamill Bros Films",United Kingdom,0,0,"Action,Thriller",Marc Hamill,Marc Hamill,"Carl Hamill,Heather Percival,M.J. Simpson",4.0
280092,tt3195644,Insidious: Chapter 3,en,28.299,2015-05-28,97,"Blumhouse Productions,Entertainment One","Canada,United States of America",10000000,112983889,"Horror,Mystery,Thriller",Leigh Whannell,Leigh Whannell,"Dermot Mulroney,Stefanie Scott,Angus Sampson",6.1
333344,tt3194590,Dirty Weekend,en,4.653,2015-09-04,93,Horsethief Pictures,United States of America,0,0,"Comedy,Drama",Neil LaBute,Neil LaBute,"Matthew Broderick,Alice Eve,Phil Burke",5.0
303854,tt3185602,Front Cover,en,2.358,2016-08-05,87,NewVoice Production,United States of America,0,26409,"Comedy,Drama,Romance",Ray Yeung,Ray Yeung,"Jake Choi,James Chen,Jennifer Neala Page",6.5
241251,tt3181822,The Boy Next Door,en,21.259,2015-01-23,91,"Smart Entertainment,Blumhouse Productions,Nuyorican Productions,Universal Pictures",United States of America,4000000,52425855,Thriller,Barbara Curry,Rob Cohen,"Jennifer Lopez,Ryan Guzman,Kristin Chenoweth",4.7
346808,tt3181776,Momentum,en,18.256,2015-10-15,96,"Thaba Media,UFA,Azari Media","South Africa,United States of America",20000000,133332,"Action,Crime,Thriller","Adam Marcus,Debra Sullivan",Stephen S. Campanelli,"Olga Kurylenko,James Purefoy,Morgan Freeman",5.5
351015,tt3181178,Behind the Mask: The Batman Dead End Story,en,2.463,2015-07-10,98,Montauk Films,United States of America,0,0,Documentary,Eric Dow,Eric Dow,"Neal Adams,Clark Bartram,Kurt Carley",7.0
294016,tt3203606,Trumbo,en,8.415,2015-10-27,124,"ShivHans Pictures,Groundswell Productions,Inimitable Pictures",United States of America,15000000,8235661,"Biography,Drama","John McNamara,Bruce Cook",Jay Roach,"Bryan Cranston,Diane Lane,Helen Mirren",7.4
291290,tt3236976,Submerged,en,3.591,2016-02-12,99,"Twisted Pictures,ThickWater Entertainment",United States of America,0,0,"Action,Thriller",Scott Milam,Steven C. Miller,"Jonathan Bennett,Talulah Riley,Rosa Salazar",4.1
320146,tt3277624,Creative Control,en,3.703,2016-03-11,97,"Mathematic,Ghost Robot,Greencard Pictures",United States of America,1000000,0,"Drama,Sci-Fi","Benjamin Dickinson,Micah Bloomberg",Benjamin Dickinson,"Benjamin Dickinson,Nora Zehetner,Dan Gill",5.4
336004,tt3276924,Heist,en,16.041,2015-11-13,93,"Silver Plane Films,EFO Films,Mass Hysteria Entertainment,Tri Vision Pictures,Hannibal Classics",United States of America,8900000,4100000,"Action,Crime,Drama","Stephen Cyrus Sepher,Max Adams",Scott Mann,"Robert De Niro,Jeffrey Dean Morgan,Dave Bautista",6.1
324253,tt3272570,All Things Must Pass,en,5.048,2015-10-16,94,"Company Name,Gravitas Ventures","Japan,United States of America",0,0,"Documentary,History,Music",Steven Leckart,Colin Hanks,"Russ Solomon,Michael Solomon,Heidi Cotler",7.3
333377,tt3270538,Requiem for the American Dream,en,7.797,2015-04-18,73,"PF Pictures,Naked City Films",United States of America,0,44695,"Documentary,Biography,News","Peter D. Hutchison,Kelly Nyks,Jared P. Scott","Peter D. Hutchison,Kelly Nyks,Jared P. Scott","Noam Chomsky,Alan Greenspan,Malcolm X",8.1
331190,tt3268668,Captive,en,7.147,2015-09-17,97,"Itaca Films,BN Films,1019 Entertainment,Brightside Entertainment,Yoruba Saxon Productions",United States of America,2000000,2801508,"Action,Biography,Crime","Brian Bird,Ashley Smith,Stacy Mattingly",Jerry Jameson,"Kate Mara,David Oyelowo,Mimi Rogers",5.4
332936,tt3266948,Any Day,en,4.728,2015-03-27,100,Jaguar Entertainment,United States of America,0,0,"Drama,Romance,Thriller",Rustam Branaman,Rustam Branaman,"Sean Bean,Eva Longoria,Kate Walsh",4.9
291874,tt3262252,Memoria,en,2.245,2016-04-08,70,Rabbit Bandini Productions,United States of America,0,0,"Biography,Drama","Nina Ljeti,Vladimir de Fontenay","Vladimir de Fontenay,Nina Ljeti","Sam Dillon,Thomas Mann,James Franco",5.0
